user_id,behavioural_data,clicks
20,4,2
20,6,6
20,9,9
21,4,11
21,6,16
21,9,16
21,14,16
21,18,1
22,4,6
22,6,11
22,9,13
22,14,12
24,6,4
24,9,7
24,16,3
25,6,4
25,9,11
25,14,17
28,4,16
28,6,4
28,9,18
28,14,16
29,6,2
29,9,16
29,14,9
30,4,7
30,6,3
30,9,2
32,6,9
32,9,22
32,14,20
32,16,1
32,18,5
34,4,33
34,5,1
34,6,10
34,9,30
36,4,7
36,6,5
36,9,36
38,6,1
38,9,4
40,4,12
40,6,4
40,9,22
40,14,11
41,6,4
41,9,1
41,14,4
43,5,1
43,6,9
43,9,24
43,14,37
43,18,2
45,6,13
45,9,7
45,14,22
45,18,4
47,4,7
47,6,7
47,9,69
48,6,5
48,9,11
48,14,21
49,6,4
49,9,8
49,16,1
50,6,7
50,9,42
50,16,1
52,5,1
52,6,12
52,9,47
52,14,21
52,18,2
53,6,1
55,6,5
55,9,27
55,14,12
55,18,1
56,4,235
56,6,119
56,9,83
56,14,21
56,16,4
56,18,3
58,6,16
58,9,74
58,14,62
58,16,1
58,18,5
59,4,35
59,6,14
59,9,44
59,14,24
62,6,1
63,6,4
63,9,14
64,4,8
64,5,16
64,6,15
64,9,60
64,16,3
64,18,6
65,4,3
65,6,12
65,9,2
65,14,35
65,18,3
66,4,2
67,4,61
67,6,7
67,9,15
68,4,11
68,5,7
68,6,16
68,9,37
68,14,21
68,18,1
71,6,2
71,16,1
73,6,1
74,6,4
74,9,18
74,16,1
78,4,33
78,6,8
78,9,28
78,14,29
78,18,2
79,4,5
79,6,6
79,9,2
80,6,1
81,4,8
81,6,10
81,9,25
81,14,16
81,18,2
82,6,1
82,14,1
82,18,1
83,6,11
83,9,33
83,14,16
83,16,1
85,6,7
85,9,14
85,14,1
85,16,2
86,6,5
86,9,9
88,6,5
88,9,22
88,14,17
89,6,5
89,9,2
89,14,1
89,18,1
96,4,5
96,6,9
96,9,18
96,14,17
96,18,2
97,4,31
97,6,5
97,9,15
99,6,5
99,9,6
99,16,3
99,18,1
100,6,8
100,9,11
100,14,3
100,16,1
100,18,1
103,6,17
103,9,32
103,14,50
104,6,3
104,9,2
104,14,13
104,18,2
111,4,6
111,6,7
111,9,6
111,18,1
112,4,34
112,6,26
112,9,33
112,14,12
114,6,7
114,9,53
114,14,17
114,16,1
114,18,1
115,4,39
115,6,26
115,9,49
116,6,1
116,9,7
117,4,98
117,6,27
117,9,87
117,14,29
118,6,17
118,9,26
118,14,18
118,16,8
118,18,1
121,6,1
121,9,4
123,4,6
123,6,13
123,14,21
124,4,24
124,6,17
124,9,29
124,14,17
125,6,6
125,9,37
125,18,2
126,6,8
126,9,35
126,14,31
126,18,2
127,6,1
127,9,2
132,4,6
132,6,6
132,9,12
132,16,1
132,18,4
133,4,6
133,6,1
133,9,7
135,4,12
135,6,19
135,9,47
135,14,38
135,16,1
135,18,3
138,4,48
138,6,16
138,9,48
138,14,30
138,16,1
138,18,2
140,6,1
140,9,8
140,16,1
140,18,5
142,4,2
142,6,4
142,9,8
148,4,45
148,6,6
148,9,4
148,14,1
148,18,5
149,4,6
149,6,7
149,9,20
149,14,42
149,16,1
149,18,1
150,6,6
150,9,24
150,14,1
150,18,5
151,4,15
151,6,7
151,9,14
151,14,14
154,4,28
154,6,23
154,9,62
154,14,35
154,16,1
155,4,16
155,6,12
155,9,35
155,14,28
155,18,2
158,6,8
158,9,27
158,14,37
158,18,1
159,6,1
163,6,2
163,9,11
163,14,8
165,6,2
165,9,3
167,4,17
167,6,6
167,9,22
167,14,17
172,4,4
172,5,3
172,6,13
172,9,43
172,14,12
172,16,6
172,18,1
173,4,2
173,6,2
173,9,1
174,6,3
174,9,3
175,4,90
175,6,32
175,9,50
175,14,17
175,16,2
175,18,3
