0,1
0,2
1,2
2,2
3,2
4,2
5,2
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,2
16,2
17,2
18,2
19,2
20,0
21,0
22,0
23,1
24,0
25,0
26,0
27,0
28,0
29,1
30,1
31,1
32,0
33,1
34,0
35,1
36,0
37,0
38,1
39,1
40,0
41,1
42,1
43,0
44,1
45,1
46,0
47,0
48,1
49,0
50,0
51,1
52,0
53,0
54,1
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,1
63,1
64,1
65,0
66,0
67,0
68,1
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,1
77,1
78,0
79,1
80,0
81,0
82,0
83,0
84,1
85,0
86,0
87,0
88,1
89,1
90,1
91,1
92,0
93,0
94,1
95,1
96,1
97,1
98,0
99,0
100,1
101,1
102,1
103,0
104,0
105,1
106,1
107,1
108,0
109,1
110,1
111,1
112,1
113,1
114,0
115,1
116,0
117,0
118,1
119,0
120,0
121,1
122,1
123,1
124,0
125,0
126,1
127,1
128,1
129,1
130,0
131,1
132,0
133,0
134,0
135,0
136,1
137,0
138,1
139,0
140,1
141,1
142,1
143,0
144,0
145,1
146,0
147,1
148,0
149,0
150,1
151,0
152,1
153,1
154,0
155,0
156,1
157,1
158,0
159,0
160,0
161,1
162,0
163,0
164,1
165,1
166,0
167,0
168,1
169,1
170,1
171,0
172,1
173,0
174,1
175,1
176,0
177,0
178,1
179,1
180,0
181,0
182,0
183,1
184,1
185,0
186,0
187,1
188,1
189,1
190,0
191,1
192,1
193,0
194,1
195,1
196,0
197,1
198,0
199,0
200,0
201,1
202,0
203,0
204,0
205,0
206,1
207,1
208,0
209,1
210,1
211,0
212,0
213,1
214,0
215,0
216,1
217,0
218,1
219,0
220,1
221,1
222,1
223,1
224,1
225,0
226,0
227,1
228,0
229,1
230,1
231,0
232,1
233,1
234,1
235,1
236,1
237,1
238,0
239,0
240,1
241,0
242,0
243,1
244,0
245,0
246,0
247,1
248,0
249,1
250,0
251,0
252,0
253,1
254,1
255,0
256,1
257,0
258,0
259,0
260,1
261,0
262,1
263,0
264,0
265,1
266,0
267,1
268,0
269,0
270,0
271,1
272,1
273,1
274,1
275,1
276,0
277,0
278,1
279,0
280,1
281,0
282,1
283,1
284,1
285,0
286,0
287,0
288,0
289,1
290,0
291,1
292,1
293,1
294,0
295,1
296,0
297,1
298,1
299,0
300,1
301,0
302,1
303,1
304,1
305,0
306,0
307,1
308,1
309,1
310,1
311,1
312,1
313,1
314,0
315,1
316,0
317,0
318,1
319,1
320,1
321,1
322,0
323,1
324,1
325,1
326,0
327,1
328,0
329,1
330,0
331,1
332,1
333,0
334,1
335,1
336,1
337,0
338,0
339,1
340,1
341,1
342,0
343,1
344,1
345,1
346,0
347,1
348,0
349,0
350,0
351,0
352,0
353,0
354,0
355,1
356,0
357,1
358,1
359,0
360,1
361,0
362,0
363,0
364,0
365,1
366,1
367,0
368,1
369,0
370,1
371,0
372,1
373,0
374,0
375,1
376,1
377,0
378,0
379,1
380,1
381,0
382,0
383,0
384,0
385,0
386,1
387,0
388,1
389,1
390,1
391,1
392,1
393,1
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,1
402,1
403,1
404,0
405,1
406,0
407,0
408,1
409,1
410,0
411,1
412,1
413,1
414,1
415,0
416,0
417,0
418,1
419,1
420,1
421,1
422,1
423,1
424,1
425,0
426,1
427,0
428,1
429,0
430,0
431,0
432,1
433,1
434,1
435,0
436,1
437,0
438,0
439,1
440,0
441,1
442,1
443,1
444,0
445,0
446,0
447,0
448,0
449,0
450,1
451,1
452,0
453,0
454,0
455,0
456,1
457,1
458,1
459,1
460,1
461,0
462,0
463,1
464,1
465,0
466,0
467,1
468,0
469,1
470,0
471,0
472,0
473,0
474,1
475,0
476,0
477,0
478,1
479,0
480,1
481,0
482,0
483,1
484,0
485,0
486,0
487,1
488,0
489,1
490,1
491,0
492,0
493,0
494,1
495,1
496,1
497,0
498,1
499,0
500,1
501,0
502,0
503,1
504,1
505,0
506,1
507,0
508,0
509,0
510,0
511,1
512,0
513,0
514,1
515,1
516,1
517,0
518,1
519,0
520,0
521,0
522,0
523,0
524,1
525,0
526,1
527,0
528,1
529,0
530,0
531,0
532,0
533,1
534,1
535,1
536,0
537,0
538,1
539,1
540,1
541,0
542,1
543,0
544,0
545,1
546,0
547,1
548,1
549,0
550,0
551,1
552,1
553,1
554,0
555,1
556,0
557,0
558,0
559,1
560,1
561,1
562,0
563,1
564,1
565,1
566,1
567,0
568,0
569,0
570,1
571,1
572,1
573,0
574,0
575,0
576,1
577,1
578,1
579,0
580,1
581,0
582,1
583,0
584,1
585,0
586,1
587,0
588,1
589,1
590,0
591,0
592,1
593,1
594,1
595,0
596,1
597,1
598,1
599,1
600,0
601,0
602,1
603,0
604,0
605,1
606,1
607,0
608,1
609,1
610,1
611,1
612,0
613,0
614,1
615,1
616,0
617,0
618,0
619,0
620,1
621,0
622,1
623,1
624,0
625,1
626,1
627,1
628,1
629,0
630,1
631,1
632,1
633,0
634,1
635,1
636,1
637,0
638,1
639,0
640,1
641,0
642,0
643,1
644,1
645,0
646,0
647,1
648,1
649,0
650,0
651,1
652,0
653,1
654,1
655,1
656,1
657,1
658,1
659,1
660,1
661,0
662,1
663,1
664,1
665,0
666,0
667,0
668,0
669,1
670,0
671,1
672,1
673,1
674,0
675,1
676,0
677,0
678,0
679,0
680,1
681,0
682,0
683,1
684,0
685,0
686,1
687,0
688,1
689,0
690,0
691,0
692,1
693,0
694,1
695,1
696,0
697,1
698,0
699,0
700,0
701,1
702,1
703,0
704,1
705,0
706,0
707,1
708,0
709,1
710,1
711,0
712,1
713,1
714,1
715,1
716,1
717,0
718,1
719,1
720,1
721,0
722,1
723,1
724,0
725,1
726,1
727,0
728,1
729,0
730,1
731,0
732,0
733,1
734,0
735,0
736,0
737,0
738,1
739,1
740,0
741,0
742,0
743,0
744,0
745,0
746,0
747,0
748,1
749,0
750,0
751,0
752,1
753,1
754,0
755,0
756,1
757,0
758,0
759,0
760,0
761,0
762,0
763,1
764,0
765,0
766,1
767,1
768,0
769,0
770,0
771,0
772,0
773,0
774,0
775,0
776,1
777,1
778,0
779,0
780,1
781,1
782,0
783,1
784,1
785,1
786,1
787,0
788,1
789,1
790,0
791,0
792,1
793,0
794,0
795,1
796,0
797,0
798,1
799,0
800,0
801,0
802,1
803,0
804,0
805,1
806,1
807,0
808,0
809,0
810,1
811,1
812,0
813,1
814,1
815,1
816,0
817,0
818,1
819,1
820,0
821,0
822,1
823,1
824,0
825,0
826,1
827,0
828,1
829,0
830,1
831,0
832,0
833,1
834,0
835,0
836,1
837,1
838,1
839,1
840,1
841,1
842,0
843,0
844,0
845,1
846,1
847,1
848,0
849,1
850,0
851,0
852,0
853,1
854,0
855,1
856,0
857,1
858,0
859,1
860,0
861,0
862,0
863,1
864,1
865,1
866,1
867,1
868,0
869,0
870,0
871,1
872,1
873,1
874,0
