user_id,behavioural_data,clicks
21,4,113.0
21,6,78.0
23,6,3.0
23,16,1.0
23,18,3.0
24,4,91.0
24,6,29.0
26,6,2.0
27,4,3.0
27,6,2.0
30,6,3.0
39,4,36.0
39,6,4.0
41,4,6.0
41,6,12.0
41,10,1.0
41,14,3.0
41,16,1.0
41,18,7.0
41,19,1.0
43,4,2.0
43,6,6.0
45,4,5.0
45,6,1.0
45,16,2.0
45,18,5.0
46,6,2.0
49,6,5.0
49,19,1.0
50,4,5.0
50,6,2.0
50,16,1.0
50,18,1.0
52,4,9.0
52,6,2.0
53,4,10.0
53,6,14.0
54,4,14.0
54,6,2.0
55,6,3.0
55,16,2.0
55,18,2.0
55,19,1.0
58,6,5.0
58,16,8.0
58,18,10.0
60,4,4.0
60,6,2.0
61,6,1.0
61,14,6.0
64,4,9.0
64,6,6.0
65,4,8.0
65,6,7.0
67,6,1.0
68,4,5.0
68,6,13.0
68,16,24.0
68,18,10.0
68,19,2.0
76,4,4.0
76,6,1.0
77,4,2.0
77,6,5.0
77,16,3.0
77,18,3.0
81,4,34.0
81,6,10.0
81,18,4.0
81,19,2.0
83,4,32.0
83,6,13.0
87,4,16.0
87,6,2.0
87,10,1.0
89,4,12.0
89,6,10.0
89,16,4.0
89,18,4.0
94,6,4.0
95,6,4.0
100,4,123.0
100,6,23.0
100,16,3.0
100,18,2.0
101,6,7.0
101,16,1.0
101,18,4.0
101,19,1.0
104,4,52.0
104,6,13.0
105,4,17.0
105,6,9.0
107,4,25.0
107,6,5.0
108,4,6.0
108,6,7.0
108,18,2.0
110,4,22.0
110,6,10.0
112,4,3.0
112,6,7.0
112,16,10.0
112,18,2.0
112,19,1.0
114,6,1.0
116,6,1.0
117,6,9.0
118,4,17.0
118,6,9.0
118,19,2.0
122,4,15.0
122,6,19.0
122,16,9.0
122,18,3.0
128,6,4.0
128,16,3.0
128,18,3.0
129,4,21.0
129,6,8.0
129,16,10.0
129,18,2.0
130,4,26.0
130,6,13.0
130,16,5.0
130,18,5.0
130,19,1.0
134,6,2.0
139,4,44.0
139,6,16.0
139,16,7.0
139,18,13.0
140,4,48.0
140,6,16.0
146,4,11.0
146,6,9.0
147,6,1.0
148,4,6.0
148,6,8.0
148,19,1.0
151,4,118.0
151,6,47.0
151,16,8.0
151,18,6.0
151,19,2.0
153,4,1.0
153,6,3.0
155,4,26.0
155,6,9.0
156,4,4.0
156,6,5.0
158,4,3.0
158,6,3.0
162,6,1.0
163,4,4.0
163,6,3.0
163,16,4.0
163,18,1.0
168,4,18.0
168,6,10.0
168,16,9.0
168,18,11.0
168,19,1.0
169,6,2.0
170,6,1.0
170,14,1.0
180,6,2.0
182,4,28.0
182,6,21.0
