user_id,behavioural_data,clicks
20,4,21.0
20,6,8.0
20,9,7.0
20,18,2.0
20,19,1.0
24,6,2.0
24,9,2.0
24,18,2.0
26,4,6.0
26,6,11.0
26,9,15.0
26,16,3.0
26,18,6.0
26,19,3.0
27,4,60.0
27,6,19.0
27,9,9.0
27,18,8.0
27,19,8.0
28,6,4.0
28,9,33.0
28,18,1.0
28,19,1.0
29,6,2.0
29,9,1.0
29,18,1.0
30,6,1.0
30,9,12.0
31,6,1.0
31,9,1.0
31,18,1.0
32,6,5.0
32,9,35.0
33,4,26.0
33,6,4.0
33,9,9.0
33,18,2.0
33,19,2.0
34,4,12.0
34,6,6.0
34,9,2.0
35,6,3.0
36,6,2.0
38,6,1.0
38,9,5.0
40,6,13.0
40,9,9.0
40,18,13.0
40,19,13.0
41,4,12.0
41,6,12.0
41,9,26.0
41,16,1.0
41,18,2.0
42,4,46.0
42,6,27.0
42,9,24.0
42,18,4.0
42,19,3.0
43,4,5.0
43,6,16.0
43,9,94.0
43,16,7.0
43,18,11.0
43,19,4.0
46,6,2.0
46,9,5.0
46,18,5.0
48,6,4.0
48,9,5.0
48,18,1.0
52,6,1.0
52,9,1.0
52,18,1.0
54,4,31.0
54,6,23.0
54,9,28.0
54,18,2.0
54,19,2.0
56,4,15.0
56,6,10.0
56,18,5.0
56,19,5.0
57,4,2.0
57,6,2.0
57,9,1.0
58,4,13.0
58,6,16.0
58,9,41.0
58,16,7.0
58,18,7.0
59,4,31.0
59,6,20.0
59,18,8.0
59,19,8.0
60,4,94.0
60,6,53.0
60,9,3.0
60,18,6.0
60,19,3.0
61,6,1.0
67,6,9.0
67,9,10.0
67,16,1.0
67,18,5.0
67,19,1.0
68,6,1.0
69,6,1.0
69,9,1.0
69,18,1.0
70,4,2.0
70,6,18.0
70,9,19.0
70,18,14.0
70,19,13.0
71,4,76.0
71,6,34.0
71,9,25.0
71,16,1.0
71,18,14.0
71,19,7.0
72,6,3.0
72,9,2.0
72,16,1.0
72,18,3.0
73,4,10.0
73,6,9.0
73,9,13.0
73,18,2.0
73,19,2.0
74,4,2.0
74,6,12.0
74,9,23.0
74,18,6.0
74,19,6.0
76,4,24.0
76,6,28.0
76,9,32.0
76,18,9.0
76,19,9.0
79,4,34.0
79,6,20.0
79,9,17.0
79,18,1.0
80,6,22.0
80,9,24.0
80,18,7.0
80,19,3.0
81,6,1.0
81,9,1.0
81,18,1.0
82,4,6.0
82,6,5.0
82,9,1.0
82,18,3.0
82,19,1.0
83,6,9.0
83,9,32.0
83,18,1.0
83,19,1.0
86,4,9.0
86,6,10.0
86,18,3.0
86,19,3.0
88,4,10.0
88,6,5.0
90,4,6.0
90,6,5.0
90,9,4.0
91,6,1.0
91,16,1.0
91,18,1.0
94,4,8.0
94,6,4.0
94,9,1.0
94,18,8.0
96,6,1.0
97,4,16.0
97,6,4.0
97,9,3.0
97,18,4.0
98,4,25.0
98,6,15.0
98,9,6.0
98,16,1.0
98,18,4.0
101,6,6.0
101,9,28.0
102,4,45.0
102,6,21.0
102,9,5.0
102,18,3.0
102,19,3.0
106,4,2.0
106,6,23.0
106,9,46.0
108,6,2.0
108,9,3.0
108,18,1.0
109,4,4.0
109,6,7.0
109,9,46.0
109,18,1.0
113,4,4.0
113,6,3.0
113,9,28.0
114,4,8.0
114,6,9.0
114,9,12.0
114,18,1.0
118,4,20.0
118,6,6.0
118,9,1.0
118,18,1.0
119,6,3.0
122,6,5.0
122,9,6.0
122,18,2.0
124,6,1.0
125,4,11.0
125,6,4.0
125,18,1.0
125,19,2.0
127,4,25.0
127,6,11.0
127,9,25.0
127,18,2.0
127,19,2.0
130,4,51.0
130,6,20.0
130,9,3.0
130,18,5.0
130,19,1.0
132,4,14.0
132,6,22.0
132,9,23.0
132,18,8.0
132,19,7.0
133,0,3.0
133,4,39.0
133,6,33.0
133,9,64.0
133,18,1.0
136,0,23.0
136,4,16.0
136,6,39.0
136,9,90.0
136,16,1.0
136,18,4.0
138,4,2.0
138,6,2.0
138,9,1.0
138,18,1.0
140,6,2.0
140,9,1.0
140,18,1.0
141,6,4.0
141,9,23.0
141,18,1.0
141,19,1.0
142,4,3.0
142,6,6.0
142,9,2.0
142,16,1.0
142,18,4.0
144,4,27.0
144,6,18.0
144,9,50.0
144,16,2.0
144,18,20.0
144,19,14.0
146,4,11.0
146,6,4.0
146,9,2.0
146,18,1.0
146,19,1.0
148,4,24.0
148,6,13.0
148,9,9.0
148,18,1.0
149,4,55.0
149,6,26.0
149,9,3.0
149,18,2.0
149,19,1.0
150,6,2.0
150,9,4.0
151,4,13.0
151,6,1.0
154,4,2.0
154,6,5.0
154,9,11.0
154,16,3.0
155,6,13.0
155,9,7.0
155,18,9.0
155,19,8.0
156,6,13.0
156,18,1.0
157,4,86.0
157,6,56.0
157,9,24.0
157,16,1.0
157,18,14.0
157,19,10.0
158,4,39.0
158,6,16.0
158,9,20.0
159,4,28.0
159,6,9.0
159,9,20.0
160,4,10.0
160,6,9.0
161,6,8.0
161,9,43.0
162,6,4.0
162,9,3.0
162,16,3.0
162,18,6.0
163,6,2.0
163,9,8.0
163,18,2.0
163,19,1.0
164,4,5.0
164,6,4.0
164,18,1.0
164,19,1.0
165,4,54.0
165,6,36.0
165,9,4.0
165,18,5.0
165,19,2.0
167,4,19.0
167,6,5.0
171,4,5.0
171,6,25.0
171,9,7.0
171,18,2.0
171,19,2.0
172,6,1.0
173,6,2.0
173,9,1.0
173,16,2.0
173,18,2.0
175,6,1.0
175,9,5.0
175,18,1.0
176,4,17.0
176,6,9.0
176,9,6.0
176,18,1.0
176,19,1.0
177,6,2.0
177,9,1.0
177,18,1.0
178,4,28.0
178,6,20.0
178,9,49.0
178,18,8.0
178,19,6.0
184,6,3.0
186,6,1.0
189,4,6.0
189,6,21.0
189,9,96.0
189,16,1.0
189,18,6.0
189,19,1.0
190,6,3.0
192,4,3.0
192,6,4.0
192,9,2.0
192,18,3.0
192,19,3.0
193,4,21.0
193,6,5.0
193,9,70.0
193,18,1.0
197,6,5.0
197,9,4.0
197,18,3.0
197,19,3.0
199,6,3.0
199,9,1.0
199,16,1.0
199,18,3.0
201,4,94.0
201,6,36.0
201,9,46.0
201,16,2.0
201,18,6.0
201,19,1.0
202,4,4.0
202,6,6.0
202,9,9.0
203,6,1.0
203,9,1.0
203,18,1.0
205,4,35.0
205,6,15.0
205,9,4.0
206,6,2.0
209,4,6.0
209,6,2.0
209,18,1.0
209,19,1.0
210,4,17.0
210,6,10.0
210,9,1.0
210,16,7.0
210,18,5.0
211,4,3.0
211,6,1.0
211,9,3.0
211,18,1.0
213,6,4.0
213,9,3.0
213,18,2.0
214,4,30.0
214,6,10.0
214,18,5.0
214,19,6.0
215,6,2.0
215,9,9.0
215,16,1.0
215,18,2.0
215,19,1.0
216,4,10.0
216,6,1.0
218,4,4.0
218,6,9.0
218,9,34.0
218,18,1.0
219,4,1.0
219,6,24.0
219,9,11.0
219,16,1.0
219,18,1.0
220,4,45.0
220,6,46.0
220,9,27.0
220,18,22.0
220,19,21.0
221,0,3.0
221,4,13.0
221,6,32.0
221,9,49.0
221,18,20.0
221,19,18.0
222,4,11.0
222,6,9.0
222,9,28.0
222,16,1.0
222,18,1.0
223,4,7.0
223,6,12.0
223,9,18.0
224,6,5.0
224,9,7.0
224,18,7.0
224,19,4.0
225,6,4.0
225,18,5.0
225,19,4.0
226,4,7.0
226,6,1.0
228,6,3.0
228,9,2.0
228,16,1.0
228,18,2.0
229,4,43.0
229,6,12.0
229,9,6.0
229,18,1.0
231,4,12.0
231,6,5.0
231,9,30.0
231,18,4.0
231,19,3.0
232,4,18.0
232,6,23.0
232,9,96.0
232,18,2.0
232,19,2.0
233,6,1.0
233,18,1.0
233,19,1.0
235,4,14.0
235,6,5.0
235,9,11.0
235,18,2.0
235,19,4.0
237,6,2.0
237,9,10.0
237,16,1.0
237,18,2.0
238,4,8.0
238,6,8.0
239,6,14.0
239,9,22.0
239,16,4.0
239,18,6.0
239,19,4.0
240,4,47.0
240,6,29.0
240,9,10.0
240,18,12.0
240,19,11.0
241,4,14.0
241,6,9.0
241,9,8.0
241,18,1.0
241,19,1.0
242,6,1.0
243,4,9.0
243,6,5.0
243,9,69.0
243,18,1.0
245,4,9.0
245,6,6.0
248,6,4.0
248,9,35.0
248,18,2.0
248,19,1.0
251,6,14.0
251,9,135.0
251,18,4.0
251,19,3.0
253,6,2.0
254,6,2.0
254,16,1.0
254,18,1.0
255,4,20.0
255,6,11.0
255,9,13.0
255,18,6.0
255,19,4.0
256,4,4.0
256,6,4.0
256,9,7.0
259,6,1.0
259,9,1.0
259,16,1.0
259,18,1.0
261,6,4.0
261,9,21.0
261,16,4.0
262,4,1.0
262,6,7.0
262,9,27.0
262,18,3.0
262,19,1.0
265,4,17.0
265,6,2.0
267,6,2.0
267,9,6.0
269,4,9.0
269,6,3.0
269,9,8.0
269,18,2.0
269,19,1.0
270,4,11.0
270,6,14.0
270,9,49.0
270,18,1.0
270,19,1.0
271,6,3.0
271,9,10.0
272,6,2.0
273,6,1.0
273,9,2.0
274,4,16.0
274,6,4.0
274,9,33.0
275,6,4.0
275,9,16.0
276,6,1.0
276,9,3.0
278,6,7.0
278,9,56.0
278,18,1.0
278,19,1.0
279,4,79.0
279,6,49.0
279,9,44.0
279,18,12.0
279,19,12.0
280,4,38.0
280,6,12.0
280,9,1.0
280,18,2.0
280,19,1.0
281,4,41.0
281,6,11.0
282,4,68.0
282,6,38.0
282,9,53.0
282,18,18.0
282,19,14.0
283,4,33.0
283,6,11.0
283,9,1.0
283,18,1.0
23,4,19.0
23,6,30.0
23,16,6.0
23,18,22.0
23,19,5.0
24,4,71.0
24,6,33.0
24,19,2.0
30,6,4.0
32,6,2.0
39,4,112.0
39,6,26.0
39,16,7.0
39,18,16.0
39,19,2.0
41,4,7.0
41,6,11.0
41,16,2.0
45,6,2.0
45,16,9.0
45,18,3.0
46,4,6.0
46,6,4.0
46,16,1.0
46,18,2.0
50,4,53.0
50,6,7.0
50,16,5.0
50,18,4.0
52,4,6.0
52,6,3.0
53,4,4.0
53,6,8.0
53,16,2.0
53,18,4.0
59,8,0.001
64,4,2.0
64,6,1.0
65,4,23.0
65,6,6.0
68,4,1.0
68,6,23.0
68,16,31.0
68,18,19.0
68,19,5.0
76,4,6.0
76,6,4.0
76,16,1.0
76,18,3.0
77,6,4.0
81,4,33.0
81,6,10.0
81,16,8.0
81,18,5.0
82,6,2.0
83,4,6.0
83,6,3.0
85,6,1.0
87,6,1.0
89,4,27.0
89,6,6.0
91,4,6.0
91,6,2.0
91,16,1.0
91,18,1.0
95,6,1.0
100,4,102.0
100,6,18.0
104,4,56.0
104,6,24.0
105,4,23.0
105,6,15.0
106,4,10.0
106,6,6.0
106,16,1.0
106,18,4.0
107,4,1.0
109,6,2.0
109,18,1.0
110,4,19.0
110,6,4.0
112,4,2.0
112,6,4.0
112,16,1.0
112,18,3.0
112,19,2.0
114,6,7.0
114,16,16.0
114,18,6.0
114,19,1.0
117,6,1.0
118,4,37.0
118,6,4.0
118,16,9.0
118,18,1.0
120,4,1.0
120,6,3.0
120,19,2.0
122,4,23.0
122,6,10.0
122,16,1.0
122,18,1.0
129,4,9.0
129,6,2.0
130,4,6.0
130,6,10.0
130,16,14.0
130,18,4.0
134,4,9.0
134,6,4.0
134,10,2.0
135,4,1.0
135,6,3.0
137,4,31.0
137,6,9.0
137,16,14.0
137,18,8.0
137,19,2.0
139,4,65.0
139,6,8.0
140,4,190.0
140,6,17.0
146,4,7.0
146,6,8.0
146,18,1.0
148,4,7.0
148,6,2.0
151,4,83.0
151,6,42.0
151,10,3.0
151,18,2.0
151,19,1.0
152,6,3.0
153,4,26.0
153,6,14.0
153,16,2.0
153,18,7.0
155,4,19.0
155,6,5.0
155,19,1.0
158,4,7.0
158,6,4.0
161,16,1.0
161,18,1.0
163,4,2.0
163,6,4.0
163,16,2.0
163,18,2.0
163,19,1.0
168,4,11.0
168,6,5.0
168,19,2.0
170,4,1.0
170,6,5.0
170,16,9.0
170,18,3.0
171,6,4.0
171,16,2.0
171,18,2.0
176,6,2.0
177,6,2.0
181,6,1.0
182,4,16.0
182,6,18.0
182,16,5.0
182,18,7.0
182,19,1.0
183,4,32.0
183,6,10.0
183,16,2.0
183,18,2.0
183,19,1.0
189,4,5.0
189,6,2.0
191,4,2.0
191,6,1.0
193,6,1.0
195,4,8.0
195,6,5.0
196,4,1.0
196,6,2.0
205,6,1.0
207,6,2.0
217,4,6.0
217,6,1.0
219,6,7.0
220,4,6.0
220,6,2.0
232,4,3.0
232,6,1.0
234,4,3.0
234,6,1.0
239,6,2.0
240,4,75.0
240,6,17.0
242,4,13.0
242,6,9.0
242,18,5.0
242,19,4.0
244,4,17.0
244,6,1.0
247,4,11.0
247,6,19.0
247,16,16.0
247,18,31.0
247,19,5.0
251,6,5.0
254,4,7.0
254,6,5.0
254,16,2.0
254,18,2.0
255,4,635.0
255,6,185.0
255,18,3.0
255,19,1.0
256,4,54.0
256,6,12.0
268,4,2.0
268,6,5.0
268,18,2.0
268,19,1.0
274,6,5.0
274,16,10.0
274,18,6.0
275,4,5.0
275,6,2.0
276,4,3.0
276,6,2.0
278,4,30.0
278,6,4.0
287,4,11.0
287,6,2.0
289,4,5.0
289,6,1.0
290,4,35.0
290,6,4.0
290,16,3.0
290,18,3.0
293,4,106.0
293,6,27.0
293,16,1.0
293,18,2.0
294,4,9.0
294,6,5.0
294,18,1.0
296,4,9.0
296,6,5.0
297,6,1.0
298,6,1.0
301,4,6.0
301,6,1.0
304,6,5.0
304,19,1.0
305,6,3.0
308,4,10.0
308,6,10.0
309,6,1.0
312,4,8.0
312,6,2.0
316,4,28.0
316,6,22.0
316,16,8.0
316,18,8.0
319,4,19.0
319,6,8.0
319,16,1.0
319,18,4.0
324,6,1.0
326,4,167.0
326,6,16.0
326,18,3.0
326,19,4.0
328,4,23.0
328,6,13.0
328,16,10.0
328,18,16.0
328,19,1.0
330,4,17.0
330,6,8.0
331,4,4.0
331,6,3.0
332,4,68.0
332,6,6.0
332,16,1.0
333,6,4.0
333,16,7.0
334,4,5.0
334,6,6.0
334,16,2.0
334,18,3.0
339,6,2.0
345,4,13.0
345,6,7.0
345,16,2.0
345,18,1.0
346,6,4.0
347,4,5.0
347,6,5.0
349,4,16.0
349,6,8.0
350,6,2.0
350,18,2.0
351,4,4.0
351,6,1.0
354,4,2.0
354,6,3.0
358,6,2.0
359,6,1.0
360,6,5.0
360,14,1.0
360,16,3.0
360,18,1.0
362,6,1.0
363,4,64.0
363,5,6.0
363,6,34.0
363,16,11.0
363,18,16.0
369,4,226.0
369,6,20.0
369,16,9.0
369,18,3.0
369,19,1.0
370,4,2.0
370,6,1.0
374,4,159.0
374,6,20.0
374,16,1.0
374,18,15.0
374,19,3.0
376,4,33.0
376,6,1.0
376,19,1.0
380,6,3.0
380,16,1.0
380,18,2.0
382,4,26.0
382,6,35.0
382,16,1.0
382,18,1.0
383,6,2.0
383,16,9.0
383,18,10.0
385,4,2.0
385,6,1.0
392,6,3.0
392,16,4.0
392,18,4.0
398,4,3.0
398,6,2.0
399,6,2.0
399,19,1.0
400,6,2.0
401,6,4.0
401,16,2.0
401,18,4.0
411,4,10.0
411,6,17.0
411,16,23.0
411,18,13.0
411,19,3.0
414,4,38.0
414,6,11.0
414,16,2.0
414,18,3.0
414,19,1.0
416,6,6.0
416,16,10.0
416,18,5.0
418,4,3.0
418,6,1.0
419,4,23.0
419,6,4.0
421,4,46.0
421,6,16.0
421,18,2.0
426,4,195.0
426,6,35.0
428,4,88.0
428,6,16.0
428,19,1.0
429,6,1.0
431,4,3.0
431,6,1.0
434,4,3.0
434,6,2.0
436,4,159.0
436,6,28.0
437,4,26.0
437,6,4.0
438,4,16.0
438,6,8.0
438,16,1.0
438,18,4.0
439,4,8.0
439,6,4.0
440,4,46.0
440,6,8.0
443,6,2.0
444,4,22.0
444,6,6.0
445,6,2.0
446,4,63.0
446,6,9.0
447,4,11.0
447,6,7.0
447,16,15.0
447,18,5.0
447,19,1.0
451,4,17.0
451,6,2.0
454,6,2.0
454,18,3.0
456,4,3.0
456,6,1.0
457,4,9.0
457,6,6.0
458,4,1.0
458,6,6.0
458,16,9.0
458,18,5.0
459,4,5.0
459,6,6.0
464,4,45.0
464,6,16.0
469,4,32.0
469,6,5.0
469,16,2.0
469,18,1.0
473,4,28.0
473,6,3.0
477,4,9.0
477,6,1.0
480,4,11.0
480,6,8.0
481,4,1.0
481,18,1.0
482,4,5.0
482,6,2.0
488,4,3.0
488,6,1.0
495,6,1.0
496,4,3.0
496,6,2.0
496,16,2.0
496,18,1.0
500,6,1.0
500,18,2.0
501,4,3.0
501,6,7.0
501,16,2.0
501,18,3.0
502,6,1.0
502,16,1.0
502,18,1.0
504,4,6.0
504,6,1.0
506,4,4.0
506,6,4.0
506,16,5.0
506,18,2.0
515,4,12.0
515,6,8.0
515,16,6.0
515,18,8.0
523,4,46.0
523,6,5.0
524,4,20.0
524,6,22.0
525,4,22.0
525,6,11.0
525,16,5.0
525,18,7.0
525,19,2.0
527,4,1.0
527,6,3.0
529,6,2.0
533,6,1.0
534,4,35.0
534,6,11.0
537,6,5.0
537,16,11.0
537,18,5.0
538,6,2.0
540,4,3.0
540,6,2.0
545,4,205.0
545,6,58.0
546,6,4.0
547,6,2.0
548,6,3.0
550,4,284.0
550,6,3.0
550,16,2.0
550,18,6.0
550,19,2.0
551,4,27.0
551,6,11.0
552,4,14.0
552,6,7.0
557,6,1.0
557,16,1.0
557,18,2.0
558,4,8.0
558,6,5.0
565,4,15.0
565,6,9.0
569,4,7.0
569,6,5.0
573,4,11.0
573,6,9.0
573,16,16.0
573,18,1.0
573,19,1.0
578,4,24.0
578,6,3.0
583,4,5.0
583,6,2.0
590,4,97.0
590,6,7.0
590,10,1.0
590,18,1.0
590,19,1.0
591,4,28.0
591,6,8.0
591,16,8.0
591,18,2.0
596,4,8.0
596,6,6.0
596,16,1.0
596,18,1.0
596,19,1.0
602,4,59.0
602,6,11.0
602,16,8.0
602,18,3.0
602,19,1.0
604,4,2.0
604,6,1.0
606,6,1.0
607,4,83.0
607,6,46.0
607,16,1.0
607,18,4.0
608,4,8.0
608,6,5.0
608,19,1.0
611,4,33.0
611,6,6.0
620,4,4.0
620,6,7.0
620,16,10.0
620,18,1.0
620,19,2.0
621,6,4.0
621,16,10.0
621,18,5.0
622,4,103.0
622,6,10.0
622,16,12.0
622,18,10.0
622,19,1.0
624,4,50.0
624,6,27.0
624,16,5.0
624,18,6.0
624,19,3.0
625,4,104.0
625,6,11.0
625,16,3.0
625,18,3.0
626,4,21.0
626,6,2.0
626,16,4.0
626,18,1.0
628,4,24.0
628,6,6.0
634,16,1.0
636,6,6.0
636,16,1.0
636,18,4.0
637,4,1.0
637,6,2.0
640,6,1.0
641,4,121.0
641,6,31.0
641,16,7.0
641,18,5.0
641,19,3.0
645,6,1.0
647,4,2.0
647,6,1.0
650,6,1.0
650,16,8.0
650,18,1.0
651,6,1.0
658,4,8.0
658,6,9.0
658,18,5.0
658,19,2.0
662,4,5.0
662,6,5.0
663,4,33.0
663,6,15.0
663,16,10.0
663,18,13.0
664,6,1.0
665,4,33.0
665,6,10.0
670,4,10.0
670,6,9.0
670,16,11.0
670,18,6.0
670,19,1.0
672,4,56.0
672,6,8.0
672,18,2.0
672,19,1.0
675,6,1.0
677,4,10.0
677,6,6.0
677,19,1.0
682,6,1.0
686,4,11.0
686,6,2.0
690,4,9.0
690,6,1.0
694,4,88.0
694,6,33.0
694,16,9.0
694,18,7.0
694,19,3.0
695,4,2.0
695,6,1.0
697,4,98.0
697,6,34.0
697,16,3.0
697,18,5.0
701,6,2.0
704,4,49.0
704,6,23.0
704,18,1.0
711,4,12.0
711,6,9.0
712,4,15.0
712,6,10.0
712,19,2.0
716,4,7.0
716,6,13.0
716,16,7.0
716,18,9.0
716,19,3.0
717,6,1.0
718,4,34.0
718,6,4.0
718,16,1.0
718,18,2.0
721,4,12.0
721,6,10.0
721,16,9.0
721,18,13.0
723,4,29.0
723,6,11.0
728,6,3.0
728,16,1.0
728,18,1.0
729,4,22.0
729,6,5.0
732,4,3.0
732,6,8.0
732,16,14.0
732,18,9.0
737,4,68.0
737,6,17.0
737,19,1.0
755,6,1.0
758,6,1.0
765,4,232.0
765,6,131.0
765,16,9.0
765,18,20.0
767,6,1.0
780,6,2.0
783,6,1.0
785,4,31.0
785,6,7.0
785,16,5.0
785,18,2.0
787,4,20.0
787,6,16.0
787,16,14.0
787,18,12.0
790,4,4.0
790,6,1.0
792,6,1.0
796,4,3.0
796,6,4.0
801,4,5.0
801,6,3.0
801,14,4.0
803,6,1.0
805,6,1.0
805,14,1.0
806,4,6.0
806,6,2.0
810,4,86.0
810,6,32.0
810,19,1.0
812,6,1.0
814,6,1.0
816,6,2.0
818,6,3.0
818,16,5.0
818,18,3.0
824,6,1.0
824,16,7.0
824,18,1.0
830,6,2.0
830,16,8.0
830,18,1.0
831,4,160.0
831,6,12.0
832,4,39.0
832,6,8.0
832,16,1.0
832,18,1.0
833,4,129.0
833,6,19.0
